"";"X";"Companies";"Year";"Ticker";"Date";"Ra";"Beta";"AlphaJensen";"ROA";"TobinsQ";"ROE";"EnergyProductivity";"CarbonProductivity";"WaterProductivity";"WasteProductivity";"SustainabilityPayLink";"SustainableThemedCommitment";"AuditScore";"FirmSize";"Leverage";"NetMargin";"Industry"
"595";595;293;2013;"PG";"2013-12-01";-0,0339341884127019;0,303652766974562;-0,0424668311646871;0,08;1,73;0,16;0,11;0,24;0,09;0,45;1;1;0;11,16;0,32;0,13;2
"596";596;293;2014;"PG";"2014-12-01";0,00727204534077431;0,303652766974562;0,00745423700095905;0,07;1,95;0,14;0,04;0,07;0,04;0,11;1;1;0;11,13;0,29;0,12;2
"597";597;293;2015;"PG";"2015-12-01";0,059271890436571;0,303652766974562;0,065761155479919;0,07;1,77;0,14;0,04;0,05;0,05;0;1;1;0;11,11;0,29;0,12;2
"598";598;294;2013;"PGR";"2013-12-01";-0,0239142287495281;0,662634998664472;-0,0425342722119998;0,05;0,6;0,19;0,32;0;0;0;0;0;0;10,39;0,3;0,07;4
"599";599;294;2014;"PGR";"2014-12-01";-0,00921996575048654;0,662634998664472;-0,00882238475128786;0,04;0,56;0,17;0;0;0;0;0;0;0;10,41;0,31;0,06;4
"600";600;294;2015;"PGR";"2015-12-01";0,0313024321485108;0,662634998664472;0,0455816116195299;0,04;0,58;0,14;0;0,03;0;0;0;0;0;10,47;0,37;0,05;4
"601";601;295;2013;"PH";"2013-12-01";0,0876898349433927;1,40553390118155;0,0481943323201912;0,08;1,42;0,17;0,55;0,27;0;0;0;1;0;10,11;0,47;0,08;6
"602";602;295;2014;"PH";"2014-12-01";-0,000620334918776901;1,40553390118155;0,000222985421932028;0,07;1,41;0,17;0,08;0,06;0;0;0;1;0;10,1;0,57;0,07;6
"603";603;295;2015;"PH";"2015-12-01";-0,0762120947550812;1,40553390118155;-0,0458120090994416;0,09;1,11;0,2;0;0,06;0;0;0;1;0;10,07;0,28;0,08;6
"604";604;296;2013;"PLD";"2013-12-01";-0,0184311621166998;1,21651760609764;-0,0526153068480436;0,01;1,12;0,02;0,94;0,97;0;0;1;1;1;10,17;0,66;0,18;4
"605";605;296;2014;"PLD";"2014-12-01";0,0254265174154358;1,21651760609764;0,0261564279790943;0,02;1,23;0,05;0,13;0,14;0,04;0,07;1;1;1;10,17;0,68;0,35;4
"606";606;296;2015;"PLD";"2015-12-01";0,0135404770190127;1,21651760609764;0,0398389090713316;0,03;1,1;0,06;0,12;0,12;0,03;0,05;1;1;1;10,17;0,8;0,39;4
"608";608;297;2014;"PM";"2014-12-01";-0,0529996558077293;0,889428633772051;-0,0524659986274661;0,21;4,34;-0,77;0,11;0,09;0,13;0,08;1;0;1;10,55;-2,23;0,09;2
"609";609;297;2015;"PM";"2015-12-01";0,0177370435904468;0,889428633772051;0,0369376449433003;0,21;4,74;-0,52;0,1;0,1;0,11;0,09;1;1;1;10,53;-2,15;0,09;2
"610";610;298;2013;"PNC";"2013-12-01";0,00815381532786619;1,07200807823011;-0,0219696116703999;0,01;0,22;0,1;0,07;0,14;0,08;0;1;0;1;11,51;0,87;0,25;4
"611";611;298;2014;"PNC";"2014-12-01";0,0420878979213905;1,07200807823011;0,0427311027683286;0,01;0,2;0,09;0,02;0,03;0,02;0,06;1;0;1;11,54;1,08;0,26;4
"612";612;298;2015;"PNC";"2015-12-01";-0,0020963096409915;1,07200807823011;0,0210662656566019;0,01;0,21;0,09;0,01;0,03;0,02;0,04;1;0;1;11,55;1,18;0,25;4
"613";613;299;2013;"PPG";"2013-12-01";0,0299713459043917;1,1383225458149;-0,00201551763300708;0,2;1,68;0,65;0,32;0,33;0,19;0,35;0;1;0;10,2;0,68;0,21;8
"614";614;299;2014;"PPG";"2014-12-01";0,0548174053375582;1,1383225458149;0,0555003988650472;0,12;1,91;0,36;0;0,11;0;0;1;1;0;10,25;0,75;0,14;8
"615";615;299;2015;"PPG";"2015-12-01";-0,0676832956727461;1,1383225458149;-0,0430816964285627;0,08;1,66;0,28;0,11;0,1;0,14;0,05;1;1;0;10,23;0,86;0,09;8
"616";616;3;2013;"AAP";"2013-12-01";0,0919770162884498;0,102998698767035;0,0890827528530962;0,18;1,42;0,29;0;0;0;0;0;0;0;9,75;0,13;0,21;1
"617";617;3;2014;"AAP";"2014-12-01";0,0800635885031415;0,102998698767035;0,0801253877224017;0,19;1,53;0,37;0;0;0;0;0;0;0;9,9;0,26;0,22;1
"618";618;3;2015;"AAP";"2015-12-01";-0,0776619401798879;0,102998698767035;-0,0755268684166432;0,19;1,63;0,43;0;0,06;0;0;0;0;0;9,91;0,41;0,23;1
"619";619;30;2013;"AMZN";"2013-12-01";0,0130490209232016;1,34242307355627;-0,0246730674437295;0,01;4,6;0,03;0;0;0;0;0;0;0;10,6;0,47;0;1
"620";620;30;2014;"AMZN";"2014-12-01";-0,0872369283148209;1,34242307355627;-0,0864314744706872;-0,01;2,74;-0,02;0;0;0;0;0;0;0;10,74;1,05;0;1
"621";621;30;2015;"AMZN";"2015-12-01";0,0165441376110926;1,34242307355627;0,0455747183072636;0,01;5,02;0,05;0;0,06;0;0;0;0;0;10,82;0,93;0,01;1
"622";622;300;2013;"PPL";"2013-12-01";-0,0072834293070909;0,266644165423385;-0,014776130355488;0,04;0,82;0,13;0;0;0;0;0;0;0;10,67;1,38;0,15;11
"623";623;300;2014;"PPL";"2014-12-01";0,0336773434505818;0,266644165423385;0,0338373299498359;0,02;0,84;0,06;0;0;0;0,11;0;0;0;10,69;1,87;0,09;11
"624";624;300;2015;"PPL";"2015-12-01";0,0139492738395378;0,266644165423385;0,0196354522292253;0,04;1,09;0,14;0;0,03;0;0,11;0;0;0;10,59;1,79;0,12;11
"625";625;301;2013;"PRU";"2013-12-01";0,0382410411546717;1,34639047271324;0,000407468871429756;0;0,08;-0,02;0,83;0,64;0,67;0;0;1;0;11,86;0,76;-0,02;4
"626";626;301;2014;"PRU";"2014-12-01";0,0624918220528479;1,34639047271324;0,0632996563364758;0;0,09;0,03;0,06;0,06;0,05;0,08;1;1;0;11,88;0,47;0,02;4
"627";627;301;2015;"PRU";"2015-12-01";-0,0612239566430019;1,34639047271324;-0,0321072833851247;0,01;0,08;0,13;0,11;0,07;0,06;0,08;1;1;0;11,88;0,68;0,1;4
"628";628;303;2013;"PX";"2013-12-01";0,0342629643956542;0,888469362948069;0,0092969752968135;0,09;2,27;0,28;0,27;0,21;0,55;0,87;1;1;1;10,31;1,21;0,15;8
"629";629;303;2014;"PX";"2014-12-01";0,0142225750981161;0,888469362948069;0,0147556567158849;0,08;2,32;0,26;0,04;0,02;0,07;0,11;1;1;1;10,3;1,54;0,14;8
"630";630;303;2015;"PX";"2015-12-01";-0,0902298051108293;0,888469362948069;-0,0710500199348563;0,08;2,05;0,33;0,04;0,02;0,08;0,13;1;1;1;10,26;2,04;0,14;8
"631";631;304;2013;"PXD";"2013-12-01";0,0349382112380089;1,02346762921567;0,00617877085704847;-0,06;2,31;-0,12;0;0;0;0;0;0;0;10,09;0,4;-0,24;3
"632";632;304;2014;"PXD";"2014-12-01";0,0384875154675219;1,02346762921567;0,0391015960450513;0,07;1,6;0,13;0;0;0;0;0;0;0;10,17;0,31;0,18;3
"633";633;304;2015;"PXD";"2015-12-01";-0,143659127324288;1,02346762921567;-0,121549879770308;-0,02;1,33;-0,03;0;0,02;0;0;0;0;0;10,18;0,38;-0,06;3
"634";634;305;2013;"QCOM";"2013-12-01";0,00906457118783995;1,39713895555928;-0,0301950334633759;0,15;2,38;0,18;0,65;0,74;0,91;0,86;0;1;1;10,67;0;0,27;7
"635";635;305;2014;"QCOM";"2014-12-01";0,0194259041095247;1,39713895555928;0,0202641874828603;0,17;2,2;0,21;0,12;0,12;0,15;0,06;0;1;1;10,69;0;0,3;7
"636";636;305;2015;"QCOM";"2015-12-01";0,024297528923447;1,39713895555928;0,0545154442590835;0,1;1,41;0,14;0,13;0;0,13;0,05;0;1;1;10,7;0,33;0,2;7
"637";637;307;2013;"RCL";"2013-12-01";0,0794876144857497;2,86854519746964;-0,00111850556314733;0,04;1,01;0,09;0,18;0,06;0,62;0,72;1;1;1;10,3;0,92;0,09;1
"638";638;307;2014;"RCL";"2014-12-01";0,115076455115072;2,86854519746964;0,116797582233554;0,03;1,39;0,08;0,02;0,01;0,1;0,08;1;1;1;10,32;0,96;0,08;1
"639";639;307;2015;"RCL";"2015-12-01";0,0926683918725372;2,86854519746964;0,154815822657628;0;1,6;0,08;0,02;0,01;0,09;0,09;1;1;1;10,32;0,84;0;1
"640";640;308;2013;"REGN";"2013-12-01";-0,0654600044007339;1,06612028276207;-0,095417984346348;0,17;8,9;0,26;0;0;0;0;0;0;0;9,47;0,26;0,2;5
"641";641;308;2014;"REGN";"2014-12-01";-0,0141828823662048;1,06612028276207;-0,0135432101965476;0,1;10,62;0,14;0;0;0;0;0;0;0;9,59;0,18;0,12;5
"642";642;308;2015;"REGN";"2015-12-01";-0,00299807099409969;1,06612028276207;0,0200367391418372;0,13;8,97;0,19;0;0,08;0;0;0;0;0;9,75;0,1;0,16;5
"643";643;309;2013;"RF";"2013-12-01";0,0194535895485441;1,7295178319129;-0,0291458615282084;0,01;0,11;0,07;0;0;0;0;0;0;0;11,07;0,32;0,21;4
"644";644;309;2014;"RF";"2014-12-01";0,0523090603418092;1,7295178319129;0,0533467710409569;0,01;0,12;0,07;0;0;0;0;0;0;0;11,08;0,21;0,22;4
"645";645;309;2015;"RF";"2015-12-01";-0,0484815402583658;1,7295178319129;-0,0110510033058559;0,01;0,13;0,06;0;0,01;0;0;0;0;0;11,1;0,52;0,19;4
"646";646;31;2013;"ANDV";"2013-12-01";-0,00221980544966263;1,62014303029483;-0,0477458246009475;0,03;0,64;0,1;0;0;0;0;0;1;0;10,13;0,66;0,01;3
"647";647;31;2014;"ANDV";"2014-12-01";-0,0300743930031737;1,62014303029483;-0,0291023071849968;0,06;0,72;0,19;0;0;0;0;0;1;0;10,22;0,96;0,02;3
"648";648;31;2015;"ANDV";"2015-12-01";-0,0889313489292307;1,62014303029483;-0,0538742451718328;0,09;0,91;0,32;0,06;0,08;0,07;0,09;0;1;0;10,21;0,78;0,05;3
"649";649;310;2013;"RHT";"2013-12-01";0,179114773318207;0,838767133508123;0,155545416866629;0,06;2,96;0,12;0;0;0;0;0;0;0;9,46;0,03;0,12;7
"650";650;310;2014;"RHT";"2014-12-01";0,106582569893142;0,838767133508123;0,107085830173247;0,06;3,26;0,12;0;0;0;0;0;0;0;9,55;0,58;0,1;7
"651";651;310;2015;"RHT";"2015-12-01";0,0170506381740377;0,838767133508123;0,035151884971164;0,05;3,88;0,15;0;0,05;0;0;0;0;0;9,59;0,54;0,1;7
"652";652;311;2013;"RL";"2013-12-01";0,0101947730904803;1,13261339091276;-0,0216316631941681;0,13;2,27;0,19;0;0;0;0;0;0;0;9,78;0,14;0,1;1
"653";653;311;2014;"RL";"2014-12-01";0,00390528159992899;1,13261339091276;0,00458484963447665;0,12;2,24;0,18;0;0,07;0;0;0;0;0;9,8;0,21;0,1;1
"654";654;311;2015;"RL";"2015-12-01";-0,103597749907327;1,13261339091276;-0,0791200393245202;0,08;1,22;0,13;0;0,04;0;0;0;0;0;9,8;0,23;0,06;1
"655";655;312;2013;"ROK";"2013-12-01";0,0395321919742492;1,38178378576278;0,000704067594315121;0,14;2,55;0,35;0,7;0,48;0,89;0,84;1;1;1;9,77;0,43;0,12;6
"656";656;312;2014;"ROK";"2014-12-01";-0,0371606004783937;1,38178378576278;-0,0363315302069361;0,14;2,23;0,31;0;0,08;0,12;0,09;1;1;1;9,79;0,58;0,14;6
"657";657;312;2015;"ROK";"2015-12-01";-0,0366460477108366;1,38178378576278;-0,00676133955978426;0,13;1,93;0,33;0,12;0,1;0,12;0,11;1;1;1;9,81;0,74;0,13;6
"658";658;313;2013;"ROP";"2013-12-01";0,0669443646705929;1,05929642488266;0,0371781351313902;0,07;1,82;0,14;0;0;0;0;0;0;0;9,91;0,62;0,19;6
"659";659;313;2014;"ROP";"2014-12-01";-0,00935808307483171;1,05929642488266;-0,00872250521990212;0,08;2,02;0,14;0;0;0;0;0;0;0;9,92;0,41;0,16;6
"660";660;313;2015;"ROP";"2015-12-01";-0,01930764531609;1,05929642488266;0,00357908710386363;0,08;2,12;0,14;0;0,07;0;0;0;0;0;10,01;0,46;0,18;6
"661";661;314;2013;"ROST";"2013-12-01";-0,0154889284715721;0,471096643947112;-0,0287267441664859;0,22;4,14;0,46;0;0;0;0;0;0;0;9,6;0,08;0,08;1
"662";662;314;2014;"ROST";"2014-12-01";0,0343570680810267;0,471096643947112;0,034639726067395;0,21;3,6;0,42;0;0;0;0;0;0;0;9,67;0,18;0,08;1
"663";663;314;2015;"ROST";"2015-12-01";0,0361952438910335;0,471096643947112;0,0463180410646858;0,21;4,15;0,43;0;0,01;0;0;0;0;0;9,69;0,17;0,09;1
"664";664;315;2013;"RSG";"2013-12-01";-0,0424505488736017;0,730055255880481;-0,0629651015638432;0,03;0,97;0,08;0;0;0;0;0;0;0;10,3;0,89;0,06;6
"665";665;315;2014;"RSG";"2014-12-01";0,0228995466138121;0,730055255880481;0,0233375797673404;0,03;1,08;0,07;0;0,01;0;0;1;0;1;10,3;0,91;0,05;6
"666";666;315;2015;"RSG";"2015-12-01";0,00801676834802469;0,730055255880481;0,0237589674006311;0,04;1,14;0,1;0;0,01;0;0;1;0;1;10,31;0,97;0,07;6
"667";667;316;2013;"RTN";"2013-12-01";0,0285950902922567;0,631520626254931;0,0108493606944931;0,08;0,95;0,22;0,51;0,58;0,65;0,83;0;1;1;10,41;0,43;0,08;6
"668";668;316;2014;"RTN";"2014-12-01";0,0136828346961231;0,631520626254931;0,014061747071876;0,08;1,23;0,2;0,09;0,09;0,08;0,07;1;1;1;10,45;0,56;0,1;6
"669";669;316;2015;"RTN";"2015-12-01";0,00402313617815502;0,631520626254931;0,017627133767887;0,07;1,33;0,21;0,08;0,09;0,09;0,14;1;1;1;10,47;0,53;0,09;6
"670";670;317;2013;"S";"2013-12-01";0,247865234094557;1,05153474717375;0,218317107698975;-0,03;NA;-0,12;0,4;0,35;0,63;0,49;1;1;1;10,93;1,25;-0,12;10
"671";671;317;2014;"S";"2014-12-01";-0,210046104808809;1,05153474717375;-0,209415183960505;-0,04;NA;-0,13;0,09;0,11;0,07;0,05;1;1;1;10,92;1,47;-0,11;10
"672";672;317;2015;"S";"2015-12-01";-0,00825314175672041;1,05153474717375;0,0144651622569499;-0,02;NA;-0,08;0;0,11;0;0;1;1;1;10,9;1,5;-0,1;10
"673";673;319;2013;"SBUX";"2013-12-01";-0,0384157162602689;0,846457517870736;-0,0622011725124366;0,01;5,9;0,02;0,51;0,52;0;0;0;0;1;10,01;0,42;0,01;1
"674";674;319;2014;"SBUX";"2014-12-01";0,0102902403780004;0,846457517870736;0,0107981148887228;0,23;5,07;0,48;0,1;0,08;0;0;1;1;1;10,09;0,35;0,15;1
"675";675;319;2015;"SBUX";"2015-12-01";-0,0224024605645785;0,846457517870736;-0,00413433242678356;0,2;7,17;0,42;0,08;0,09;0,1;0,02;1;1;1;10,11;0,33;0,12;1
"676";676;32;2013;"APA";"2013-12-01";-0,0625802660931977;1,20322928636228;-0,0963910090399778;0,04;0,68;0,07;0,49;0,18;0,06;0;0;0;1;10,79;0,3;0,14;3
"677";677;32;2014;"APA";"2014-12-01";-0,022405499035411;1,20322928636228;-0,0216835614635936;-0,08;0,57;-0,18;0,09;0,04;0,01;0;1;0;1;10,75;0,45;-0,39;3
"679";679;320;2013;"SCHW";"2013-12-01";0,0602400032418674;1,6263489535892;0,0145395976460108;0,01;0,36;0,11;0,24;0,15;0;0;0;0;0;11,16;0,2;0,19;4
"680";680;320;2014;"SCHW";"2014-12-01";0,063942541527373;1,6263489535892;0,0649183508995265;0,01;0,34;0,12;0,06;0,02;0,01;0;0;0;0;11,19;0,17;0,21;4
"681";681;320;2015;"SCHW";"2015-12-01";-0,0234103034354392;1,6263489535892;0,0117814688574465;0,01;0,3;0,12;0,03;0,06;0,03;0;0;0;0;11,26;0,24;0,21;4
"682";682;322;2013;"SHW";"2013-12-01";0,0025645916640683;0,577448114813394;-0,0136617003621881;0,12;2,96;0,42;0,68;0,78;0,75;0;1;1;0;9,8;0,65;0,07;8
"683";683;322;2014;"SHW";"2014-12-01";0,0716194093379337;0,577448114813394;0,0719658782068217;0,14;4,59;0,63;0,11;0,12;0;0;1;1;0;9,76;1,13;0,08;8
"684";684;322;2015;"SHW";"2015-12-01";-0,0615125726079785;0,577448114813394;-0,0490819485165279;0,18;4,39;1,13;0;0,11;0;0;1;1;0;9,76;2,21;0,09;8
"685";685;323;2013;"SIRI";"2013-12-01";-0,0771733783478171;1,28145338905653;-0,113182218580305;0,04;2,9;0,11;0;0;0;0;0;0;0;9,95;1,13;0,1;1
"686";686;323;2014;"SIRI";"2014-12-01";-0,0364696566743743;1,28145338905653;-0,0357007846409404;0,06;2,99;0,24;0;0;0;0;0;0;0;9,92;3,43;0,12;1
"687";687;323;2015;"SIRI";"2015-12-01";-0,00978004297277349;1,28145338905653;0,0179274955697531;0,06;3,52;0,89;0;0,06;0;0;0;0;0;9,91;-32,72;0,11;1
"688";688;324;2013;"SJM";"2013-12-01";-0,00596556065686541;0,41776616739962;-0,0177047899607947;0,06;1,38;0,11;0,44;0,38;0,51;0;1;0;1;9,97;0,36;0,1;2
"689";689;324;2014;"SJM";"2014-12-01";-0,0156229692000223;0,41776616739962;-0,0153723094995826;0,06;1,26;0,11;0;0,06;0;0;1;0;1;9,97;0,37;0,1;2
"690";690;324;2015;"SJM";"2015-12-01";0,0175851495676723;0,41776616739962;0,026550675400244;0,03;1,12;0,06;0;0,07;0;0;1;0;1;10,22;0,76;0,06;2
"691";691;325;2013;"SLB";"2013-12-01";0,0224734405845182;1,58061022567494;-0,0219417067569476;0,1;1,72;0,18;0,62;0,76;0,88;0,21;0;0;0;10,83;0,26;0,15;3
"692";692;325;2014;"SLB";"2014-12-01";-0,00163784074726298;1,58061022567494;-0,000689474611858015;0,08;1,63;0,14;0,04;0,07;0,12;0,12;1;0;1;10,83;0,28;0,11;3
"693";693;325;2015;"SLB";"2015-12-01";-0,100834260688841;1,58061022567494;-0,0666350187916946;0,03;1,31;0,06;0,06;0,06;0,12;0,08;1;0;1;10,83;0,41;0,06;3
"694";694;326;2013;"SLG";"2013-12-01";0,0263180846259942;0,892848755000834;0,00122903461047072;0,01;1,03;0,02;0,17;0,38;0,67;0,6;0;0;0;10,17;1,11;0,07;4
"695";695;326;2014;"SLG";"2014-12-01";0,0294429668165135;0,892848755000834;0,029978676069514;0,03;1,11;0,08;0;0,02;0;0;0;0;0;10,23;1,26;0,33;4
"696";696;326;2015;"SLG";"2015-12-01";-0,0378195150708849;0,892848755000834;-0,0185446970873668;0,02;1,06;0,04;0,07;0,06;0,09;0,14;0;0;1;10,3;1,49;0,16;4
"697";697;328;2013;"SO";"2013-12-01";0,0117448357951663;0,324151154493668;0,00263618835389421;0,03;0,89;0,09;0;0,09;0,11;0;1;0;0;10,81;1,12;0,1;11
"698";698;328;2014;"SO";"2014-12-01";0,0348077333573845;0,324151154493668;0,0350022240500807;0,03;0,97;0,1;0;0,02;0,04;0;1;0;0;9,86;1,04;0,11;11
"699";699;328;2015;"SO";"2015-12-01";0,0492818732739993;0,324151154493668;0,0562159533265119;0,03;0,89;0,12;0;0,02;0,03;0,01;1;0;0;10,89;1,2;0,14;11
"700";700;329;2013;"SPG";"2013-12-01";0,0152976991397198;0,681942189712303;-0,0038648763911959;0,04;2,05;0,23;0,54;0,44;0;0;0;0;1;10,52;3,88;0,31;4
"701";701;329;2014;"SPG";"2014-12-01";0,00721948276203583;0,681942189712303;0,00762864807586321;0,05;2,59;0,26;0,03;0,07;0;0;1;1;1;10,47;4,09;0,31;4
"702";702;329;2015;"SPG";"2015-12-01";0,0430874267632935;0,681942189712303;0,0577855722800505;0,06;2,69;0,39;0;0,07;0;0;1;1;1;10,49;5,01;0,28;4
"703";703;33;2013;"APC";"2013-12-01";-0,111042144192322;2,66023112302026;-0,185794638749191;0,01;0,93;0,04;0,58;0,1;0,61;0;0;1;1;10,75;0,6;0,05;3
"704";704;33;2014;"APC";"2014-12-01";0,044873971691589;2,66023112302026;0,0464701103654012;-0,03;0,93;-0,09;0,1;0,03;0,05;0;1;1;1;10,79;0,77;-0,09;3
"705";705;33;2015;"APC";"2015-12-01";-0,204700619245854;2,66023112302026;-0,147073603876314;-0,13;0,85;-0,45;0;0,04;0;0;1;1;1;10,67;1,23;-0,77;3
"706";706;330;2013;"SRCL";"2013-12-01";-0,0112135135574458;0,0175017883351696;-0,0117053138096641;0,08;2,85;0,19;0;0;0;0;0;0;0;9,59;0,73;0,15;6
"707";707;330;2014;"SRCL";"2014-12-01";0,0166157976547314;0,0175017883351696;0,0166262987277325;0,08;2,87;0,18;0;0;0;0;0;0;0;9,64;0,81;0,13;6
"708";708;330;2015;"SRCL";"2015-12-01";-0,000994555033887984;0,0175017883351696;-0,000714766227014804;0,05;1,85;0,11;0;0;0;0;0;0;0;9,85;1,12;0,09;6
"709";709;331;2013;"SRE";"2013-12-01";0,0218832528237077;0,55573150629296;0,0062671974968755;0,03;0,9;0,09;0,31;0,59;0,48;0;0;1;1;10,57;1,02;0,09;11
"710";710;331;2014;"SRE";"2014-12-01";0,00287844097290234;0,55573150629296;0,00321187987667811;0,03;1,02;0,1;0;0,09;0,09;0;1;1;1;10,6;1,07;0,11;11
"711";711;331;2015;"SRE";"2015-12-01";-0,0465579694476529;0,55573150629296;-0,0345985957610957;0,03;0,93;0,12;0;0,1;0,12;0;1;1;1;10,61;1,11;0,13;11
"712";712;332;2013;"STI";"2013-12-01";0,0158819287553265;1,52544685204453;-0,0269831277871247;0,01;0,19;0,06;0;0;0;0;0;0;0;11,24;0,52;0,16;4
"713";713;332;2014;"STI";"2014-12-01";0,0643157565943339;1,52544685204453;0,0652310247055606;0,01;0,18;0,08;0;0;0;0;0;0;0;11,28;0,6;0,21;4
"714";714;332;2015;"STI";"2015-12-01";-0,0134476553496282;1,52544685204453;0,0195545413397381;0,01;0,15;0,08;0;0,03;0;0;0;0;0;11,28;0,38;0,23;4
"715";715;334;2013;"STT";"2013-12-01";0,0142547917351728;1,38056531547595;-0,0245390936297014;0,01;-0,1;0,11;0,13;0,41;0,17;0,27;0;1;1;11,39;0,49;0,21;4
"716";716;334;2014;"STT";"2014-12-01";0,0265670912768304;1,38056531547595;0,027395430466116;0,01;-0,18;0,1;0,01;0,03;0,01;0;0;1;1;11,44;0,51;0,19;4
"717";717;334;2015;"STT";"2015-12-01";-0,0845563922176313;1,38056531547595;-0,0546981248718032;0,01;-0,09;0,1;0;0,04;0,01;0,02;0;1;1;11,39;0,63;0,18;4
"718";718;335;2013;"STZ";"2013-12-01";-0,000426485363535914;0,953992467950404;-0,0272336737129423;0,16;1,34;0,49;0,39;0,59;0,04;0,5;1;0;1;10,16;1,44;0,39;2
"719";719;335;2014;"STZ";"2014-12-01";0,0181943552645426;0,953992467950404;0,0187667507453129;0,05;1,6;0,15;0,08;0,12;0,01;0,05;0;0;1;10,18;1,26;0,12;2
"720";720;335;2015;"STZ";"2015-12-01";0,0154228968949146;0,953992467950404;0,0360245334494384;0,07;2,04;0,16;0,13;0,12;0,02;0,02;0;0;1;10,21;1;0,14;2
"721";721;336;2013;"SWK";"2013-12-01";-0,00235388929187722;1,44762573185578;-0,0430321723570247;0,03;0,94;0,07;0,43;0,47;0,47;0,7;0;0;1;10,22;0,56;0,04;6
"722";722;336;2014;"SWK";"2014-12-01";0,0227353845659236;1,44762573185578;0,0236039600050371;0,04;1,12;0,1;0,09;0,09;0,13;0,12;1;0;1;10,22;0,55;0,06;6
"723";723;336;2015;"SWK";"2015-12-01";-0,0175067765580512;1,44762573185578;0,0138067018232193;0,05;1,25;0,13;0;0,07;0;0;1;0;1;10,2;0,68;0,07;6
"724";724;337;2013;"SYK";"2013-12-01";0,013682094847568;0,900859431844895;-0,0116320551872735;0,07;1,62;0,12;0,54;0,47;0;0;0;0;0;10,2;0,3;0,11;5
"725";725;337;2014;"SYK";"2014-12-01";0,018781709022814;0,900859431844895;0,0193222246819209;0,03;2,01;0,06;0;0,1;0;0;1;0;0;10,25;0,38;0,05;5
"726";726;337;2015;"SYK";"2015-12-01";-0,0331213102210416;0,900859431844895;-0,0136726605500074;0,09;2,06;0,17;0;0,08;0;0;1;0;0;10,21;0,38;0,14;5
"727";727;338;2013;"SYMC";"2013-12-01";0,0473279087809296;0,687807576266352;0,0280005158878452;0,06;1,31;0,16;0,12;0,34;0,29;0,54;0;0;1;10,12;0,36;0,13;7
"728";728;338;2014;"SYMC";"2014-12-01";-0,0166187554056214;0,687807576266352;-0,0162060708598616;0,07;1,41;0,17;0,01;0,02;0,03;0,01;1;0;1;10,11;0,3;0,15;7
"729";729;338;2015;"SYMC";"2015-12-01";0,0700139656122067;0,687807576266352;0,0848393900171865;0,05;1,05;0,11;0,01;0,02;0;0,1;0;0;1;10,1;0,3;0,11;7
"730";730;339;2013;"SYY";"2013-12-01";0,0788162822765106;0,765350582619537;0,0573099309049016;0,08;1,63;0,19;0,78;0,49;0,69;0;0;1;0;10,11;0,56;0,02;2
"731";731;339;2014;"SYY";"2014-12-01";-0,00685712474264772;0,765350582619537;-0,006397914393076;0,06;1,31;0,16;0;0,07;0;0;0;1;0;10,25;1,36;0,02;2
"732";732;339;2015;"SYY";"2015-12-01";-0,00243571840077316;0,765350582619537;0,0140723892420708;0,05;1,88;0,15;0;0,1;0;0;0;1;0;10,12;1,08;0,02;2
"733";733;34;2013;"APD";"2013-12-01";0,0335348851628711;1,08141342340433;0,00314716796520944;0,06;1,49;0,15;0,07;0,17;0,23;0,92;1;1;1;10,25;0,69;0,1;8
"734";734;34;2014;"APD";"2014-12-01";0,00840401806379637;1,08141342340433;0,00905286611783897;0,06;1,88;0,14;0,01;0,02;0,07;0,13;1;1;1;10,25;0,65;0,1;8
"735";735;34;2015;"APD";"2015-12-01";-0,0442020966242365;1,08141342340433;-0,0208354253363626;0,08;1,77;0,18;0,01;0,02;0,08;0,12;1;1;1;10,24;0,53;0,14;8
"736";736;340;2013;"T";"2013-12-01";-0,00142116925214035;0,667409784197823;-0,0201753841880992;0,07;0,95;0,21;0,27;0,26;0,28;0,16;1;1;1;11,44;0,76;0,14;10
"737";737;340;2014;"T";"2014-12-01";-0,0519181430555764;0,667409784197823;-0,0515176971850577;0,02;0,85;0,07;0,06;0,03;0,04;0,04;1;1;1;11,47;0,88;0,05;10
"738";738;340;2015;"T";"2015-12-01";0,0217401025149135;0,667409784197823;0,0361228948320062;0,04;0,85;0,13;0,03;0,04;0,03;0,02;1;1;1;11,6;0,97;0,09;10
"739";739;341;2013;"TAP";"2013-12-01";0,0639806572951431;0,68495399767815;0,0447334499603871;0,04;0,91;0,07;0,43;0,6;0,35;0,1;1;1;1;10,19;0,37;0,09;2
"740";740;341;2014;"TAP";"2014-12-01";-0,0372731209569521;0,68495399767815;-0,0368621485583452;0,03;1,21;0,06;0,03;0,05;0,03;0,06;1;1;1;10,15;0,3;0,09;2
"741";741;341;2015;"TAP";"2015-12-01";0,0203286796911218;0,68495399767815;0,0350921814407376;0,03;1,65;0,05;0,03;0,08;0,02;0,04;1;1;1;10,09;0,41;0,07;2
"742";742;342;2013;"TDG";"2013-12-01";0,0283447785641268;0,56174184737527;0,0125598326528817;0,05;2,12;1,04;0;0;0;0;0;0;0;9,8;-24,47;0,13;6
"743";743;342;2014;"TDG";"2014-12-01";-0,00730701201294157;0,56174184737527;-0,00696996690451641;0,05;2,36;-0,32;0;0;0;0;0;0;0;9,84;-5,1;0,08;6
